lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,room_type_reserved,type_of_meal_plan,booking_status
177,1,2305,9,2,4,1,1,0,0,0
108,0,737,11,22,4,1,0,0,3,0
59,0,3058,8,17,4,2,0,3,0,0
13,0,1375,3,12,4,0,1,0,3,0
76,0,297,2,25,3,2,2,0,0,0
32,0,2177,5,7,4,1,1,0,0,0
100,0,2584,7,7,4,2,1,3,0,0
52,0,3300,5,14,4,1,1,5,0,0
93,1,268,10,15,3,3,0,0,0,0
76,1,1143,9,10,4,4,1,0,0,0
34,0,2537,8,1,4,2,1,0,0,0
97,0,141,8,15,4,5,2,0,0,0
176,2,2394,8,8,4,3,1,3,0,0
36,0,1381,10,4,4,1,0,0,2,0
136,0,3250,7,26,4,1,1,4,0,0
26,1,2840,7,22,4,2,1,0,0,0
139,0,3138,5,7,4,1,0,5,0,0
20,0,2602,4,9,4,1,1,2,0,0
45,0,706,3,3,4,2,0,0,0,0
248,0,1568,9,11,4,4,0,0,0,0
59,0,310,2,14,4,2,2,1,0,0
7,0,2397,9,22,4,1,0,0,0,0
293,0,1979,7,22,4,1,0,0,1,0
35,0,2103,4,22,4,2,1,3,0,0
48,0,2803,9,18,4,2,1,3,0,0
15,0,2645,5,7,4,5,1,3,0,0
80,0,1384,4,5,4,3,0,2,0,0
311,0,2961,9,29,4,2,1,0,1,0
62,0,3334,10,7,4,2,1,4,2,0
97,0,794,4,12,3,3,0,0,0,0
154,0,2835,10,16,4,2,1,3,0,0
93,0,1798,6,19,4,0,1,0,1,0
257,0,1689,8,17,4,3,0,0,0,0
109,1,2109,12,15,4,2,2,3,0,0
51,0,1468,4,7,4,1,0,0,0,0
90,0,2537,6,15,4,1,1,0,0,0
168,0,1323,7,16,4,4,0,0,3,0
20,0,2082,9,14,4,0,0,0,1,0
129,0,2220,10,29,4,1,1,3,0,0
41,0,3142,10,9,4,2,0,4,0,0
10,0,2109,8,5,4,1,0,0,2,0
42,0,2821,6,4,4,3,0,3,0,0
100,0,1286,7,16,3,1,2,0,2,0
170,1,1658,6,14,4,3,0,0,0,0
145,1,1526,4,24,4,4,2,3,0,0
15,0,2657,4,13,4,1,0,2,0,0
191,0,1238,9,27,4,2,0,0,0,0
225,1,2351,10,21,4,1,1,3,0,0
202,0,1114,5,28,4,1,1,0,0,0
20,0,2914,5,5,4,2,0,3,0,0
38,0,1715,8,3,4,4,1,1,0,0
77,0,2803,8,16,4,2,0,3,0,0
50,0,3467,7,6,4,1,1,5,0,0
45,0,839,11,21,4,2,0,0,3,0
86,0,1789,5,10,4,4,2,1,0,0
65,1,2283,6,1,4,3,1,3,0,0
57,0,1286,4,24,4,0,0,0,3,0
211,0,1684,9,27,2,2,1,2,0,0
81,0,3058,9,9,4,1,0,3,0,0
206,0,2353,8,25,4,1,1,3,0,0
17,0,1234,6,10,4,3,0,0,1,0
33,0,2268,9,6,4,1,2,0,1,0
72,0,912,3,18,4,3,0,0,0,0
25,0,702,10,12,3,2,2,2,0,0
129,1,497,12,28,4,3,0,0,0,0
205,1,2315,8,24,3,3,1,3,0,0
13,0,308,11,25,4,8,3,0,0,0
7,0,1155,6,23,4,1,0,0,0,0
53,0,2225,9,1,4,2,1,3,0,0
300,0,1697,10,7,4,1,1,0,0,0
77,0,2956,5,13,4,1,0,2,0,0
207,1,1659,8,5,4,2,0,2,0,0
21,0,2044,4,15,4,2,0,0,2,0
381,0,1114,10,18,3,1,0,0,1,0
164,0,1594,8,6,4,1,1,0,3,0
32,0,830,2,10,4,1,0,0,0,0
289,0,554,12,2,4,3,1,0,0,0
197,1,2002,8,10,4,1,1,1,0,0
108,0,1469,6,10,3,1,0,0,0,0
130,0,2203,8,23,4,3,1,3,0,0
99,0,851,4,10,4,2,1,0,0,0
158,2,497,8,30,3,3,1,0,0,0
241,1,1481,9,9,4,2,2,0,0,0
74,0,1834,7,22,3,1,1,3,0,0
9,0,2015,4,7,4,1,1,0,0,0
133,0,130,7,19,4,3,0,0,3,0
8,0,2235,6,14,4,1,1,0,0,0
152,2,772,9,27,4,1,0,0,2,0
8,0,2713,9,9,4,1,1,2,0,0
18,1,3436,9,18,4,5,2,5,0,0
191,0,1085,8,18,4,3,2,0,1,0
160,0,10,3,21,4,3,0,0,0,0
61,0,2288,10,7,4,2,0,2,0,0
43,1,2261,7,3,4,1,1,0,3,0
102,0,1659,7,20,4,1,1,0,0,0
79,0,2682,5,13,4,1,0,0,2,0
42,0,2240,7,17,4,3,0,0,0,0
112,0,1450,4,26,4,4,0,3,0,0
243,0,792,11,28,4,2,1,0,2,0
156,0,2177,7,24,4,2,0,0,0,0
37,0,2305,5,22,4,2,1,0,0,0
6,0,1114,8,11,4,4,1,0,0,0
86,0,1471,9,9,2,1,0,0,0,0
18,1,576,11,12,4,5,2,0,2,0
218,1,1361,8,4,4,1,0,0,0,0
96,0,2580,9,28,3,1,1,4,1,0
160,0,1659,7,24,4,0,0,0,0,0
166,0,2199,9,1,4,2,2,2,0,0
194,0,898,8,17,4,1,1,0,0,0
92,2,737,11,12,4,1,1,0,3,0
125,0,2130,8,7,4,3,1,0,0,0
84,0,2329,7,5,4,4,0,3,0,0
276,0,2017,9,22,3,3,0,0,0,0
21,0,1979,4,15,4,1,0,0,1,0
4,0,1857,3,1,4,2,0,0,0,0
184,0,43,8,25,4,3,1,0,1,0
16,0,1114,8,18,2,1,1,0,0,0
238,1,825,8,13,4,3,0,1,0,0
55,1,1751,10,7,4,0,0,0,3,0
162,0,1966,7,23,4,2,1,0,0,0
52,1,799,6,6,4,3,0,0,0,0
85,0,435,3,4,4,1,0,0,2,0
219,0,2952,8,19,4,5,2,3,0,0
58,1,2329,10,17,4,2,0,0,0,0
117,0,1844,5,11,3,2,1,0,0,0
55,0,1056,11,13,4,4,1,0,0,0
22,0,2520,3,27,4,2,2,0,0,0
92,0,2821,8,20,4,2,2,3,0,0
72,0,2224,7,12,4,2,1,3,0,0
6,0,2580,4,9,4,4,2,3,0,0
132,0,763,6,8,4,3,0,0,0,0
48,0,2537,8,9,4,2,1,0,0,0
156,0,2394,8,18,4,2,2,2,0,0
86,0,2634,5,26,4,2,1,1,0,0
35,0,2956,3,24,4,1,0,3,0,0
56,0,3055,6,20,4,3,0,3,0,0
36,0,3079,6,11,4,2,1,1,0,0
58,0,554,2,6,4,2,2,0,0,0
258,0,759,12,26,4,5,1,0,0,0
55,0,2425,5,28,4,4,0,3,0,0
40,0,611,7,18,3,3,1,0,0,0
30,0,2195,7,7,4,1,0,1,0,0
25,0,3058,10,6,4,3,1,0,0,0
48,0,1509,3,23,4,3,0,1,0,0
74,0,2007,5,10,4,1,0,0,3,0
38,1,1783,7,26,4,1,1,0,2,0
183,1,1886,8,7,3,3,0,0,0,0
26,0,703,9,10,3,2,1,2,0,0
228,1,2133,9,19,4,3,2,0,0,0
408,0,1739,9,25,4,1,1,0,1,0
206,0,1805,8,13,4,5,2,3,0,0
118,1,2735,8,15,4,2,1,0,0,0
39,0,830,3,3,4,2,1,0,0,0
189,0,1659,8,21,4,1,1,0,0,0
49,0,527,1,25,4,1,1,0,1,0
52,0,1286,7,18,4,2,1,0,3,0
95,0,1751,10,3,4,1,1,0,3,0
92,0,2825,9,21,4,5,2,3,0,0
3,0,292,10,20,2,0,1,0,0,0
224,0,514,8,21,4,4,2,0,0,0
87,0,737,11,3,4,2,1,0,3,0
64,0,2177,7,23,4,3,2,0,0,0
270,0,1310,9,26,3,2,0,0,2,0
60,0,644,3,10,4,2,0,0,0,0
125,0,1958,8,8,4,3,1,0,0,0
29,0,1697,4,3,4,1,0,2,0,0
105,0,1630,10,27,4,2,0,3,0,0
259,0,1560,10,8,4,4,0,0,0,0
13,0,2475,4,6,4,3,0,2,0,0
194,0,853,9,29,4,1,1,0,2,0
104,0,1659,7,13,4,3,0,0,0,0
157,1,2177,7,14,3,2,0,0,0,0
141,1,1152,5,23,4,4,1,0,0,0
349,0,1114,10,4,3,5,1,0,0,0
7,0,636,11,26,4,4,2,0,3,0
11,0,1717,4,13,4,5,3,1,1,0
101,0,497,11,19,3,3,2,0,0,0
27,0,522,2,5,4,3,0,0,2,0
4,0,1114,5,20,2,0,0,2,0,0
152,2,1845,7,5,4,2,1,0,0,0
14,0,2721,7,7,4,2,1,0,0,0
76,0,2537,8,8,4,1,2,0,0,0
335,0,618,11,30,3,1,1,0,2,0
46,0,647,3,17,4,1,0,0,0,0
61,0,644,7,11,4,2,2,0,0,0
63,0,1021,3,14,4,2,0,1,1,0
105,0,371,7,4,4,1,0,0,0,0
66,0,1049,4,3,4,1,0,0,0,0
234,0,2954,8,22,4,3,0,3,0,0
151,0,1659,7,22,4,1,1,0,0,0
263,0,1481,10,8,4,3,2,0,0,0
47,1,1751,10,4,4,1,0,0,3,0
382,1,1114,10,19,3,0,1,0,1,0
10,0,3064,6,24,4,1,0,0,0,0
179,0,2393,9,9,4,2,1,1,0,0
105,2,2537,9,19,4,4,1,0,0,0
118,0,1151,4,15,4,1,0,0,0,0
1,0,201,7,5,2,2,0,0,0,0
52,0,2393,8,12,4,0,1,0,0,0
99,0,668,5,15,4,2,1,0,2,0
185,0,1509,8,4,4,2,0,1,0,0
79,1,1866,4,28,4,2,0,0,0,0
147,0,1893,7,23,4,4,1,2,0,0
18,0,1375,9,27,4,2,0,0,0,0
106,1,644,7,7,4,2,0,0,0,0
20,0,2802,6,8,4,2,0,2,0,0
305,0,582,7,10,3,2,0,0,0,0
70,0,706,2,15,4,3,0,0,0,0
174,1,1998,6,21,4,2,0,2,0,0
1,0,47,4,4,4,1,1,2,0,0
51,0,2626,5,14,4,2,1,3,0,0
350,0,530,12,28,4,3,0,0,0,0
56,0,1058,12,26,4,3,1,0,3,0
75,0,2521,6,25,4,2,1,0,0,0
60,0,2235,9,3,4,2,0,3,0,0
62,0,3088,9,5,4,2,1,3,0,0
165,1,2016,7,12,4,1,0,0,1,0
222,0,1692,10,20,4,4,1,0,0,0
102,0,770,10,16,3,2,0,0,1,0
65,0,2177,7,23,4,1,1,0,0,0
164,0,435,9,15,3,2,0,0,0,0
51,0,3346,6,25,4,4,1,3,0,0
40,0,1812,8,30,4,4,0,0,0,0
40,0,2011,3,30,4,2,1,0,0,0
62,0,3090,8,7,4,2,1,5,0,0
1,0,2602,7,8,4,1,0,0,3,0
98,1,952,4,8,4,1,0,0,3,0
119,0,1958,7,6,4,2,1,0,0,0
174,0,2268,9,6,4,3,0,0,0,0
154,0,1114,5,24,3,2,1,0,0,0
33,0,1103,7,12,4,3,0,0,0,0
22,0,3096,4,26,4,1,2,0,0,0
63,0,3058,8,8,4,0,0,3,0,0
127,0,2570,7,23,4,2,1,3,0,0
99,1,3479,7,21,4,2,1,5,0,0
190,2,3138,7,17,4,1,0,5,0,0
235,0,1085,9,15,4,2,1,0,0,0
144,0,2633,8,14,4,4,2,3,0,0
236,0,1463,7,20,4,5,2,1,1,0
297,0,1076,10,10,3,2,0,0,0,0
40,0,3120,10,20,4,1,0,3,0,0
102,0,2007,5,13,4,1,0,0,3,0
4,0,1778,5,10,4,2,0,3,0,0
27,0,2914,5,20,4,1,0,3,0,0
38,1,2976,10,19,4,2,0,2,0,0
58,0,2255,7,9,4,2,0,3,0,0
40,0,2626,5,17,4,2,0,3,0,0
110,0,2011,7,20,3,3,0,2,1,0
7,0,2259,7,18,4,1,0,1,0,0
223,1,1865,9,24,3,3,0,0,0,0
155,0,1006,7,13,4,5,2,0,2,0
186,2,1892,8,13,4,5,0,3,0,0
159,0,794,6,26,4,4,1,0,1,0
18,0,2043,9,16,4,2,2,0,0,0
204,0,2007,9,16,4,1,0,0,3,0
30,0,3359,6,25,4,1,0,3,0,0
8,0,731,2,3,4,2,0,0,2,0
131,0,2004,6,19,4,3,2,0,0,0
51,0,2957,6,24,4,3,1,3,0,0
15,0,2362,8,23,4,1,0,0,3,0
156,0,1775,8,31,4,3,0,1,0,0
55,0,1247,3,18,4,3,1,0,0,0
341,0,770,10,6,3,2,1,0,0,0
9,0,2950,4,8,4,3,2,3,0,0
44,0,3275,5,12,4,2,0,5,0,0
34,0,2405,9,11,4,1,0,0,0,0
34,0,1264,4,18,4,1,1,0,0,0
9,1,2602,6,30,4,2,0,0,3,0
107,0,1815,8,11,4,2,0,0,0,0
150,0,2302,5,3,4,3,0,3,0,0
84,0,1286,7,13,4,4,0,0,3,0
32,1,1026,9,4,4,8,3,0,2,0
273,0,686,9,3,3,2,0,0,0,0
72,0,1724,7,8,4,1,0,0,3,0
239,0,1402,9,24,4,2,0,0,0,0
283,0,839,10,21,4,3,2,0,0,0
22,0,1542,8,5,4,3,0,0,0,0
304,0,97,11,21,3,2,0,0,0,0
115,0,497,11,24,3,3,0,0,0,0
188,0,2393,6,14,4,2,0,0,0,0
12,0,2539,6,12,4,2,1,3,0,0
98,0,1724,8,8,4,5,2,0,3,0
16,0,1573,3,12,4,1,1,0,0,0
154,0,1506,8,10,3,6,1,0,0,0
29,0,2362,4,23,4,3,0,0,2,0
5,0,2339,2,12,4,4,2,2,0,0
185,1,3018,8,13,4,1,0,0,1,0
119,0,1286,8,1,4,1,1,0,1,0
13,0,3396,9,24,4,1,0,5,0,0
159,0,2468,6,15,4,3,0,2,0,0
101,0,1659,7,13,4,2,0,0,0,0
35,1,2361,9,26,4,4,0,0,0,0
162,0,1915,7,18,4,3,0,2,0,0
86,0,2329,7,7,4,2,0,3,0,0
154,0,3140,5,22,4,4,2,5,0,0
173,0,2682,9,10,4,1,1,0,0,0
143,0,1958,7,11,4,1,0,0,0,0
281,0,554,11,13,4,3,0,0,0,0
96,0,792,7,21,3,4,2,0,0,0
36,0,2626,5,26,4,1,0,3,0,0
96,0,2700,6,22,4,3,0,3,0,0
284,0,1001,12,16,4,1,1,1,0,0
11,0,1862,5,30,4,0,0,0,0,0
146,0,1296,4,28,3,1,1,0,2,0
385,0,1114,10,22,3,0,1,0,1,0
6,0,2577,4,6,4,3,1,1,0,0
302,0,1180,11,26,4,2,0,2,0,0
105,0,582,6,8,3,1,0,0,0,0
10,0,1785,2,7,4,1,0,0,0,0
108,0,3289,11,21,4,2,1,5,0,0
75,1,2626,5,2,4,2,0,3,0,0
8,0,1504,4,22,4,0,1,0,0,0
198,1,1594,8,9,4,2,0,0,3,0
140,0,2023,6,5,4,4,1,3,0,0
16,0,3136,5,19,4,2,0,3,0,0
105,0,1286,7,13,4,4,1,0,3,0
229,1,1690,7,22,4,1,1,0,0,0
294,1,2044,9,21,3,4,0,0,1,0
123,0,2377,9,12,4,3,1,0,0,0
210,0,1450,8,12,4,3,2,3,0,0
172,1,3052,11,8,4,2,1,3,0,0
26,0,2629,5,26,4,2,0,2,0,0
102,0,1302,5,2,3,3,0,0,2,0
217,0,0,10,8,4,2,0,0,0,0
80,0,2305,5,16,4,2,0,0,0,0
89,0,99,7,7,4,1,1,0,0,0
27,0,1859,4,12,4,1,0,0,0,0
173,0,1979,6,3,4,1,1,1,0,0
19,0,687,9,9,4,5,1,0,2,0
68,0,2177,6,23,4,1,1,0,0,0
2,1,2641,3,18,4,1,0,0,0,0
14,0,2639,5,5,4,1,0,0,0,0
109,0,2576,7,24,4,1,2,3,0,0
245,0,1896,9,16,4,2,0,0,1,0
17,0,2362,8,22,4,0,1,0,3,0
88,0,168,9,13,4,5,1,0,1,0
15,0,1302,5,25,3,1,0,0,0,0
165,0,1475,8,18,4,5,1,0,0,0
102,0,2383,7,3,4,2,1,0,0,0
23,0,2133,6,13,4,1,0,0,0,0
181,1,1151,9,27,4,2,0,0,0,0
72,0,496,3,17,4,2,1,0,3,0
195,0,2007,9,10,4,0,1,0,3,0
77,1,2453,10,6,4,2,0,3,0,0
48,1,2537,8,13,4,3,1,0,0,0
309,0,3091,8,26,4,1,0,4,0,0
100,1,2076,8,13,4,2,1,0,0,0
10,1,1897,6,25,4,1,1,0,3,0
155,1,2355,8,22,4,2,1,1,0,0
176,0,2268,9,8,3,3,0,0,0,0
166,0,2437,9,12,4,6,1,0,0,0
114,1,371,7,10,4,3,2,0,0,0
18,0,2640,5,12,4,1,0,0,0,0
6,0,2883,9,8,4,2,1,0,0,0
96,0,644,8,21,4,5,2,0,0,0
38,0,2358,8,27,4,4,0,3,0,0
193,0,1353,10,23,4,1,1,0,0,0
266,0,1316,8,2,4,1,1,0,1,0
41,0,2979,10,15,4,2,0,2,0,0
42,0,2537,8,20,4,2,2,0,0,0
70,0,2614,7,11,4,3,0,3,0,0
193,0,1522,8,13,3,3,1,0,0,0
55,0,1155,3,30,4,1,0,0,0,0
195,1,1968,8,9,4,2,0,0,0,0
88,0,2155,8,8,4,2,0,0,0,0
55,1,1781,5,25,4,2,2,0,0,0
16,0,2796,9,3,4,1,1,0,0,0
21,0,2449,5,8,4,7,4,3,0,0
0,0,582,3,8,2,1,0,2,0,0
144,0,1085,7,16,4,5,1,0,3,0
50,0,2734,10,10,4,2,0,0,2,0
2,0,1785,8,1,4,0,1,0,3,0
15,0,1652,10,13,4,3,0,0,0,0
6,0,2109,3,25,4,1,0,0,1,0
151,1,1659,7,15,4,1,0,0,0,0
191,1,918,8,30,4,4,0,3,0,0
221,0,952,8,13,4,2,0,0,3,0
61,0,1810,8,5,4,0,1,0,0,0
9,0,2402,2,18,4,2,0,3,0,0
178,0,1813,7,20,3,1,1,2,0,0
94,0,1659,6,14,4,3,0,0,0,0
42,0,1305,6,25,4,1,2,0,2,0
5,1,3034,10,10,4,2,2,0,0,0
124,1,1721,3,26,3,0,2,0,0,0
109,0,3289,11,22,4,2,1,5,0,0
141,0,2678,8,19,4,4,0,3,0,0
139,0,987,8,18,3,1,1,0,0,0
80,0,582,10,6,3,2,1,0,0,0
4,0,1077,3,7,4,1,1,0,3,0
179,0,2310,7,24,4,6,1,2,0,0
212,0,1594,9,7,4,2,0,0,0,0
102,0,2176,7,16,4,2,2,0,0,0
67,0,2133,5,13,4,2,2,0,0,0
2,0,1408,7,22,3,0,1,0,0,0
39,0,1724,4,1,4,1,1,0,3,0
204,0,2005,8,14,4,1,0,0,2,0
76,0,2007,5,19,4,1,0,0,3,0
41,0,2996,8,25,4,2,1,3,0,0
195,1,1900,8,26,4,5,2,0,0,0
147,0,722,7,17,4,4,0,0,0,0
48,1,1751,10,3,4,3,0,0,2,0
81,0,1253,11,16,4,0,2,0,0,0
34,0,355,2,9,4,3,0,0,3,0
191,0,2444,6,4,4,2,1,0,0,0
119,0,1322,5,27,4,3,2,0,0,0
157,0,1659,7,24,4,1,1,0,0,0
137,0,1469,4,22,4,7,1,0,0,0
54,0,2754,7,5,4,5,2,0,0,0
72,1,494,3,17,4,3,2,0,1,0
128,0,2174,7,30,4,4,1,2,0,0
196,1,2177,8,17,4,3,0,0,0,0
195,0,2188,8,4,4,5,1,2,0,0
38,0,463,3,10,4,1,0,0,3,0
233,0,1114,10,14,3,2,1,0,0,0
22,0,2085,9,19,4,0,1,0,0,0
122,0,576,11,15,4,4,1,0,3,0
56,0,1659,4,10,4,2,1,0,0,0
217,0,998,8,3,4,3,0,1,0,0
181,0,1077,8,22,4,2,0,0,1,0
137,0,1643,7,4,4,3,1,0,0,0
131,0,1286,8,16,4,1,1,0,1,0
142,0,268,7,19,3,1,0,0,2,0
33,0,247,4,10,3,3,0,0,0,0
120,0,1450,4,8,4,2,1,0,0,0
275,0,1786,8,19,4,2,0,0,0,0
184,2,838,8,17,4,1,0,0,1,0
8,0,1114,6,12,2,3,0,1,0,0
19,0,1155,2,6,4,1,0,0,0,0
357,1,698,10,14,3,2,1,0,0,0
13,0,2475,4,6,4,3,0,2,0,0
230,0,2557,9,6,3,5,0,0,0,0
24,0,2983,10,1,4,3,0,4,0,0
118,0,1755,7,19,4,1,0,0,1,0
23,0,1155,2,15,4,1,0,0,0,0
185,1,2996,8,24,4,3,0,1,0,0
112,0,1196,6,25,4,2,1,0,0,0
110,0,3300,5,15,4,2,0,5,0,0
71,0,2111,9,7,4,2,1,3,0,0
163,1,1507,6,31,4,3,1,0,0,0
81,0,2492,8,6,4,1,2,0,0,0
228,0,1858,9,9,4,4,0,0,0,0
135,0,2104,10,4,4,3,0,0,0,0
98,0,1165,10,26,4,3,0,0,0,0
30,0,660,9,17,2,2,0,0,0,0
150,0,2035,6,6,4,3,2,3,0,0
268,0,1114,8,5,3,3,0,0,0,0
230,0,952,9,3,4,1,0,0,3,0
62,0,2068,8,22,4,3,0,2,0,0
4,0,2220,9,17,2,1,1,0,0,0
86,0,705,4,3,3,3,0,0,0,0
162,1,1821,7,24,4,2,0,3,0,0
207,0,1450,8,8,4,2,1,2,0,0
142,0,582,6,2,3,2,1,0,0,0
153,0,2468,6,15,4,3,1,1,0,0
94,0,2329,6,9,4,4,0,2,0,0
64,0,1155,6,3,4,2,0,0,1,0
7,0,636,11,27,4,4,2,0,3,0
14,0,2950,5,7,4,3,1,2,0,0
105,0,2230,7,4,4,3,1,0,0,0
189,1,1899,7,10,4,0,1,0,2,0
181,0,1408,9,12,4,1,0,0,2,0
5,0,2005,3,14,4,2,0,3,0,0
24,0,1724,8,23,4,1,1,0,2,0
146,1,1709,8,22,4,5,2,1,1,0
4,0,1819,8,9,0,1,1,3,0,0
89,0,2803,9,5,4,4,0,3,0,0
204,1,1287,8,19,4,3,2,0,1,0
64,0,554,2,11,4,2,2,0,0,0
23,0,2799,5,16,4,1,2,0,0,0
171,1,1972,8,11,4,3,1,0,0,0
201,0,952,8,28,4,0,0,0,3,0
108,0,2076,8,15,4,2,0,0,0,0
33,0,463,3,12,4,2,2,0,3,0
261,0,1689,7,28,4,2,0,0,0,0
197,0,1003,7,16,4,0,0,1,0,0
93,0,1724,8,17,4,3,1,0,2,0
6,0,3133,9,9,4,2,1,3,0,0
81,0,1450,3,24,4,3,1,3,0,0
170,0,2576,8,23,4,1,0,0,0,0
107,0,1284,6,10,4,4,2,0,3,0
108,0,1374,11,24,3,2,2,0,2,0
13,1,657,10,15,4,4,1,0,0,0
208,1,2133,9,24,4,3,0,0,0,0
153,1,1958,5,25,4,1,1,1,0,0
66,0,1659,7,25,4,2,0,0,0,0
14,1,670,11,21,4,4,2,0,3,0
160,1,2394,7,25,4,3,2,3,0,0
182,0,1480,5,5,3,2,1,0,0,0
45,0,1438,9,30,4,0,0,0,3,0
53,0,1509,4,27,4,2,1,0,1,0
20,0,3115,3,19,4,2,0,0,0,0
87,0,1114,8,10,2,1,0,0,0,0
274,0,0,10,15,4,1,0,0,0,0
232,0,998,8,11,4,2,0,1,0,0
31,0,2684,10,8,4,2,0,0,0,0
95,0,2426,7,22,4,4,1,2,0,0
28,1,2602,8,28,4,0,0,0,0,0
128,0,2453,10,11,4,4,0,3,0,0
127,0,1635,5,13,4,2,0,0,0,0
1,0,292,6,5,2,1,0,0,0,0
205,0,780,6,21,3,4,2,0,0,0
38,0,2103,4,21,4,2,0,3,0,0
46,0,988,11,19,4,0,1,0,0,0
55,0,426,4,21,4,2,0,0,0,0
81,0,1253,11,13,4,0,1,0,0,0
32,0,1947,3,23,4,2,1,0,3,0
21,0,1155,2,13,4,1,0,0,0,0
89,0,704,6,4,3,3,0,1,0,0
154,2,1857,7,11,4,2,1,0,0,0
38,1,830,3,8,4,3,0,0,0,0
279,0,2025,9,20,4,2,0,0,0,0
4,0,1460,8,16,4,1,1,0,0,0
48,0,2803,8,27,4,2,0,3,0,0
111,1,2103,9,10,3,2,1,0,2,0
17,0,1912,5,30,4,3,0,2,0,0
51,0,737,11,11,4,1,1,0,3,0
122,0,1265,4,28,4,1,1,0,0,0
50,1,2430,3,22,4,2,0,3,0,0
125,1,2103,7,16,4,0,1,2,0,0
14,0,2619,4,29,4,3,1,3,0,0
322,0,1308,8,18,4,2,1,0,0,0
126,0,2956,6,2,4,3,0,0,0,0
14,0,3160,3,25,4,2,1,2,0,0
21,0,1730,6,23,4,3,1,1,1,0
4,0,2602,4,25,4,1,0,0,1,0
184,0,1353,7,26,4,1,0,0,0,0
18,0,1979,3,7,4,1,0,0,3,0
280,0,268,11,23,4,4,0,0,3,0
354,0,546,11,28,3,2,1,0,0,0
185,0,1892,8,3,4,5,2,3,0,0
110,1,644,7,10,4,1,1,0,0,0
48,0,2973,6,21,4,2,0,0,0,0
35,0,458,6,7,3,4,2,1,1,0
148,0,1348,7,22,3,2,1,0,0,0
65,0,2594,9,6,4,4,1,3,0,0
307,0,705,10,22,4,3,0,0,0,0
154,1,2103,7,9,4,1,0,0,0,0
93,0,2642,5,22,4,3,2,2,0,0
150,0,999,4,9,4,1,2,0,3,0
256,0,1495,10,14,4,3,2,0,0,0
8,0,2227,6,12,4,1,1,0,0,0
28,0,1047,11,23,4,1,1,0,3,0
153,1,2906,8,12,4,2,0,0,0,0
221,0,2953,8,23,4,2,1,3,0,0
30,0,1047,11,26,4,1,2,0,3,0
167,0,2353,7,27,4,0,0,3,0,0
29,0,2610,4,20,4,2,1,3,0,0
88,1,371,7,13,4,2,1,0,0,0
67,0,2305,6,9,4,1,0,0,0,0
4,0,1784,7,2,4,1,0,0,2,0
99,0,1880,6,25,4,7,4,0,1,0
50,1,1751,10,4,4,2,0,0,1,0
35,0,2745,9,21,4,3,0,0,0,0
142,1,644,8,7,4,1,2,0,0,0
101,0,770,8,16,2,1,0,0,0,0
122,0,1958,8,6,4,1,2,0,0,0
123,0,644,7,13,4,1,1,0,0,0
25,0,2288,7,9,4,0,1,2,0,0
2,1,2950,10,17,4,2,0,2,1,0
45,0,1161,7,20,3,2,1,1,0,0
105,0,1659,7,14,4,2,1,0,0,0
145,0,3143,9,17,4,1,1,0,0,0
239,0,1148,6,13,3,3,0,0,0,0
61,0,513,3,7,4,3,1,0,2,0
122,1,2923,12,26,4,3,1,4,0,0
39,1,463,3,4,4,2,0,0,3,0
130,0,2453,10,7,4,3,0,3,0,0
60,0,1023,3,3,4,2,0,3,0,0
141,0,2073,6,28,4,7,3,3,0,0
190,1,1697,6,15,4,1,1,0,0,0
232,0,1481,6,20,4,3,1,0,2,0
30,0,516,2,13,4,1,0,0,0,0
7,0,1574,7,14,4,1,0,0,0,0
47,0,988,11,19,4,0,1,0,0,0
328,0,1692,9,3,3,2,0,0,0,0
76,0,2109,10,14,4,2,0,3,0,0
77,0,2824,5,15,4,2,1,0,0,0
66,0,1812,11,5,4,2,0,0,0,0
4,0,1409,9,26,3,0,1,0,0,0
220,0,1082,8,15,4,1,0,0,0,0
34,1,2362,10,26,4,4,0,0,0,0
243,0,1900,10,23,4,2,1,0,0,0
47,0,2225,8,30,4,4,1,3,0,0
172,0,2305,9,13,4,4,1,0,0,0
26,0,575,7,7,4,8,3,0,0,0
58,0,2980,6,14,4,2,1,2,1,0
174,0,653,7,18,4,3,1,0,0,0
113,0,2173,8,3,4,1,1,1,0,0
98,1,1114,11,13,4,2,0,0,0,0
126,0,2520,9,12,4,4,0,2,0,0
49,0,88,2,5,4,9,3,2,0,0
32,0,2796,9,25,4,3,0,0,0,0
245,0,2133,9,5,4,2,2,0,0,0
38,0,1639,8,24,4,0,2,0,0,0
31,0,2404,7,25,4,2,1,0,0,0
162,2,2177,7,25,4,0,0,0,0,0
98,0,2405,7,4,4,4,0,0,0,0
21,1,3062,7,2,4,1,0,0,0,0
70,0,3053,8,14,4,1,1,3,0,0
262,1,2752,11,4,4,2,0,3,0,0
72,1,952,4,17,4,0,0,0,2,0
37,0,3348,6,11,4,1,1,5,0,0
137,0,2421,7,21,4,5,1,2,0,0
27,0,462,4,8,2,2,0,0,0,0
29,0,576,11,15,4,3,0,0,3,0
8,0,1819,9,15,0,1,0,3,0,0
71,0,2739,6,2,4,8,3,3,0,0
88,0,849,6,14,3,1,1,2,0,0
9,0,1212,3,4,4,4,0,0,2,0
109,1,1806,7,10,4,3,2,0,2,0
